target_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	ensembl_transcript_id	transcript_version	ens_gene	ext_gene	description	gene_label	significant
ENSGALT00010019206.1	-3.4569955249164703	3.7021044104567578	-3.0429188666038347	0.009941860484729814	0.036464454537639066	-3.191816790923804	ENSGALT00010019206	1	ENSGALG00010008047	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:2720]	ASAP1	Downregulated in Infected
ENSGALT00010019253.1	2.758056126456176	0.25985440250482233	3.4387305757583753	0.004728722645931563	0.02110880459424303	-1.8991471870892318	ENSGALT00010019253	1	ENSGALG00010008069	DLG2	discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]	DLG2	Upregulated in Infected
ENSGALT00010019266.1	2.6173946188124932	1.460805326448497	3.61305956762519	0.0034157301278473114	0.01661617412203625	-1.6580988228562834	ENSGALT00010019266	1	ENSGALG00010008077	NA	NA	ENSGALG00010008077	Upregulated in Infected
ENSGALT00010019301.1	2.0229184522500874	4.785877482487238	13.112335272811459	1.3207150854167326e-8	2.3572308262860175e-6	10.314300213253945	ENSGALT00010019301	1	ENSGALG00010008094	PIM3	Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]	PIM3	Upregulated in Infected
ENSGALT00010019496.1	2.013345864036459	4.786605718822809	10.393421753227372	1.8544088227060037e-7	1.593354061308011e-5	7.616957939017335	ENSGALT00010019496	1	ENSGALG00010008166	RUNX2	runt related transcription factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:373919]	RUNX2	Upregulated in Infected
ENSGALT00010019563.1	6.290235333664952	1.2862094521023966	3.4097517754861983	0.00499225268500488	0.021957987603410355	-2.060103693717143	ENSGALT00010019563	1	ENSGALG00010008187	NA	NA	ENSGALG00010008187	Upregulated in Infected
ENSGALT00010019658.1	5.453221741182285	5.242205109866431	19.88554999470807	9.711181105833282e-11	9.785339216096008e-8	15.001151733643331	ENSGALT00010019658	1	ENSGALG00010008221	NA	NA	ENSGALG00010008221	Upregulated in Infected
ENSGALT00010019674.1	3.6021622683736396	6.621651345964074	15.28925780259668	2.2026795725196046e-9	7.316978411984352e-7	12.085976225031054	ENSGALT00010019674	1	ENSGALG00010008227	DUSP1	dual specificity phosphatase 1 [Source:NCBI gene (formerly Entrezgene);Acc:374192]	DUSP1	Upregulated in Infected
ENSGALT00010019975.1	5.447484264616969	2.8108086824149336	11.860714119450886	4.179758984019455e-8	5.4826566365528566e-6	8.008021387786865	ENSGALT00010019975	1	ENSGALG00010008346	NR4A3	nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]	NR4A3	Upregulated in Infected
ENSGALT00010020034.1	3.3350104530945477	0.49903335109034314	3.1530241864525004	0.008082567523408843	0.031317564729647564	-2.323123907207138	ENSGALT00010020034	1	ENSGALG00010008373	MACIR	macrophage immunometabolism regulator [Source:HGNC Symbol;Acc:HGNC:25052]	MACIR	Upregulated in Infected
ENSGALT00010020091.1	-7.1242868114416025	0.06447937988759149	-4.109843678236058	0.0013694594432077834	0.008614692660905261	-1.4615183062142658	ENSGALT00010020091	1	ENSGALG00010008387	PHF20L1	PHD finger protein 20-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:420323]	PHF20L1	Downregulated in Infected
ENSGALT00010020124.1	2.2116456922941077	5.10386350169588	8.021055342621272	3.0744365630157717e-6	1.245961786634984e-4	4.679872780988692	ENSGALT00010020124	1	ENSGALG00010008416	MSX2	msh homeobox 2 [Source:NCBI gene (formerly Entrezgene);Acc:395245]	MSX2	Upregulated in Infected
ENSGALT00010020454.1	2.079957417353504	3.7837635596197523	6.135549717263562	4.49808579199769e-5	8.153500251110287e-4	2.0749443656638817	ENSGALT00010020454	1	ENSGALG00010008580	PANX1	pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599]	PANX1	Upregulated in Infected
ENSGALT00010020605.1	3.4609263214183814	3.754857194609182	15.400446705723681	2.022800768716293e-9	7.117690069984568e-7	12.081126823458426	ENSGALT00010020605	1	ENSGALG00010008688	HBEGF	heparin binding EGF like growth factor [Source:NCBI gene (formerly Entrezgene);Acc:395654]	HBEGF	Upregulated in Infected
ENSGALT00010020960.1	-4.887075910760787	-0.09938089993589888	-4.534119075755549	6.402554386840861e-4	0.004999359832599091	-1.0318641643097175	ENSGALT00010020960	1	ENSGALG00010008824	GREM2	gremlin 2, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:17655]	GREM2	Downregulated in Infected
ENSGALT00010021028.1	-4.1667568192709945	-0.32568174444619974	-3.2230525028495913	0.0070858315352236734	0.02840996807249745	-2.4749903620002818	ENSGALT00010021028	1	ENSGALG00010008859	NA	NA	ENSGALG00010008859	Downregulated in Infected
ENSGALT00010021220.1	3.2112741658219606	4.121591355672213	9.717610668198043	3.905570557706014e-7	2.7055840038508414e-5	6.941789689649438	ENSGALT00010021220	1	ENSGALG00010008931	FNIP2	folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]	FNIP2	Upregulated in Infected
ENSGALT00010021471.1	3.3316460128597423	3.792967531054426	10.18482139662387	2.3238593881361087e-7	1.893942918821608e-5	7.492904307518827	ENSGALT00010021471	1	ENSGALG00010009021	HNF4beta	hepatic nuclear factor 4beta [Source:NCBI gene (formerly Entrezgene);Acc:415820]	HNF4beta	Upregulated in Infected
ENSGALT00010021477.1	6.895214925217361	-1.1689387237580544	4.0263470881635826	0.0015942749634309885	0.009653240082277947	-1.5678437263002136	ENSGALT00010021477	1	ENSGALG00010009024	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:770077]	PMAIP1	Upregulated in Infected
ENSGALT00010021560.1	3.1407515526006846	2.7446609129151223	6.305159882548351	3.466866503273647e-5	6.873435745402828e-4	2.5919888461806577	ENSGALT00010021560	1	ENSGALG00010009056	MTNR1B	melatonin receptor 1B [Source:NCBI gene (formerly Entrezgene);Acc:396338]	MTNR1B	Upregulated in Infected
ENSGALT00010021593.1	-2.563416567103563	1.9013437984524089	-3.510055690196652	0.004138607380666299	0.019081665643637793	-1.8193455631591142	ENSGALT00010021593	1	ENSGALG00010009065	EIF2B4	eukaryotic translation initiation factor 2B subunit delta [Source:HGNC Symbol;Acc:HGNC:3260]	EIF2B4	Downregulated in Infected
ENSGALT00010021811.1	2.219107146480685	3.2039935572188596	4.395742956701472	8.185248716073681e-4	0.00592782076242801	-0.7880562255967964	ENSGALT00010021811	1	ENSGALG00010009141	MAML3	mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]	MAML3	Upregulated in Infected
ENSGALT00010021999.1	2.0514211730504783	5.2477071293681785	8.295529008105255	2.157051871749986e-6	9.563505178590738e-5	5.029537802864497	ENSGALT00010021999	1	ENSGALG00010009219	TNFRSF11B	TNF receptor superfamily member 11b [Source:NCBI gene (formerly Entrezgene);Acc:378803]	TNFRSF11B	Upregulated in Infected
ENSGALT00010021986.1	4.49211340413017	3.607833268445477	6.28909091815725	3.5528574269398056e-5	6.957574508869401e-4	2.5177704069287827	ENSGALT00010021986	1	ENSGALG00010009220	GADD45G	growth arrest and DNA damage inducible gamma [Source:NCBI gene (formerly Entrezgene);Acc:429929]	GADD45G	Upregulated in Infected
ENSGALT00010022103.1	2.7143060064045104	-0.16046853666946295	5.701002515519932	8.926515872453222e-5	0.0013122215110115585	0.7863999734886704	ENSGALT00010022103	1	ENSGALG00010009282	NA	NA	ENSGALG00010009282	Upregulated in Infected
ENSGALT00010022362.1	4.317963663317559	-1.477625773206959	2.913550729600905	0.012679020081896294	0.04365773798935648	-2.89361198755104	ENSGALT00010022362	1	ENSGALG00010009374	IL12B	interleukin 12B [Source:HGNC Symbol;Acc:HGNC:5970]	IL12B	Upregulated in Infected
ENSGALT00010022647.1	3.3130129977977827	-0.4146312049435519	3.086611682459206	0.009157624113169385	0.03433799244599779	-2.581031610120868	ENSGALT00010022647	1	ENSGALG00010009470	ZNF469	zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216]	ZNF469	Upregulated in Infected
ENSGALT00010022668.1	2.5948293844313417	1.9287027552622895	7.303596320629913	8.092974652593003e-6	2.4723028564601376e-4	4.018840686700332	ENSGALT00010022668	1	ENSGALG00010009494	UBA2	ubiquitin like modifier activating enzyme 2 [Source:NCBI gene (formerly Entrezgene);Acc:415784]	UBA2	Upregulated in Infected
ENSGALT00010022704.1	4.4445409618926774	5.7570526457655244	11.338866063214322	6.969716243216424e-8	8.07403347916419e-6	8.615668585149685	ENSGALT00010022704	1	ENSGALG00010009506	HAS2	hyaluronan synthase 2 [Source:NCBI gene (formerly Entrezgene);Acc:395594]	HAS2	Upregulated in Infected
ENSGALT00010022838.1	2.5679264258600343	0.09195526370650274	3.9747007869537767	0.0017520655082366964	0.010368336408593457	-1.1411707053383733	ENSGALT00010022838	1	ENSGALG00010009583	LYPD6B	LY6/PLAUR domain containing 6B [Source:HGNC Symbol;Acc:HGNC:27018]	LYPD6B	Upregulated in Infected
ENSGALT00010023043.1	2.5787007555788555	2.2414382759565017	4.477915686992428	7.07227000743934e-4	0.005365437423850626	-0.3379639981658098	ENSGALT00010023043	1	ENSGALG00010009659	APOLD1	apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268]	APOLD1	Upregulated in Infected
ENSGALT00010023141.1	4.786247875122462	2.290529121498203	4.4026007030760645	8.085764715266995e-4	0.005873041684404939	-0.313367783401036	ENSGALT00010023141	1	ENSGALG00010009690	RBM43	RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790]	RBM43	Upregulated in Infected
ENSGALT00010023216.1	3.5108129294832024	1.7806873485748238	3.262908593997724	0.006574763060034747	0.02695069295762764	-2.252804215584799	ENSGALT00010023216	1	ENSGALG00010009721	ZHX1	zinc fingers and homeoboxes 1 [Source:HGNC Symbol;Acc:HGNC:12871]	ZHX1	Upregulated in Infected
ENSGALT00010023250.1	2.9672136798794724	4.866667819035527	11.318307884173974	7.11439828018362e-8	8.171605237052357e-6	8.613934611190928	ENSGALT00010023250	1	ENSGALG00010009731	NMI	N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]	NMI	Upregulated in Infected
ENSGALT00010023584.1	-3.5193813179758706	-0.414105201873744	-4.386502961008426	8.321304378153109e-4	0.005996966042096818	-1.1973973897173158	ENSGALT00010023584	1	ENSGALG00010009880	NA	NA	ENSGALG00010009880	Downregulated in Infected
ENSGALT00010023878.1	2.8817908211516525	-0.4256766162436369	2.9969946756540824	0.010838562119317434	0.03893767412530643	-2.6341452430888452	ENSGALT00010023878	1	ENSGALG00010010049	ZBTB7C	zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]	ZBTB7C	Upregulated in Infected
ENSGALT00010024329.1	-4.331797548584232	-1.3767194247626404	-5.026632945784881	2.7248094901154325e-4	0.002777175943764547	-0.6236069050102007	ENSGALT00010024329	1	ENSGALG00010010215	NA	NA	ENSGALG00010010215	Downregulated in Infected
ENSGALT00010024628.1	4.310171079432617	0.0569353277152115	4.4584160649850375	7.321306579248807e-4	0.005486772286977267	-0.8440989288529712	ENSGALT00010024628	1	ENSGALG00010010307	NA	NA	ENSGALG00010010307	Upregulated in Infected
ENSGALT00010024644.1	4.031964812858102	0.6744072262951468	6.181123847449171	4.1924833588584966e-5	7.746565825684311e-4	1.5889422173079026	ENSGALT00010024644	1	ENSGALG00010010312	NA	NA	ENSGALG00010010312	Upregulated in Infected
ENSGALT00010024831.1	2.1882743228688786	4.012379144219195	5.415351400972663	1.4210317589568344e-4	0.001818789378323043	0.8544624996911816	ENSGALT00010024831	1	ENSGALG00010010381	MAST4	microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037]	MAST4	Upregulated in Infected
ENSGALT00010024976.1	2.8961341917721057	1.0310222980781742	4.193026934200104	0.0011778851431767272	0.007718403149258555	-0.6481344347614941	ENSGALT00010024976	1	ENSGALG00010010439	HGF	hepatocyte growth factor [Source:NCBI gene (formerly Entrezgene);Acc:395941]	HGF	Upregulated in Infected
ENSGALT00010024989.1	-2.437753768614832	-0.13263321970094355	-2.859063576749916	0.014045089973198597	0.04723789968642091	-2.8358667172723595	ENSGALT00010024989	1	ENSGALG00010010453	DRC1	dynein regulatory complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24245]	DRC1	Downregulated in Infected
ENSGALT00010025054.1	2.293765766299432	2.3295270388880973	6.526249311623965	2.4836207645963762e-5	5.424325626558863e-4	2.9353137423776943	ENSGALT00010025054	1	ENSGALG00010010489	NA	NA	ENSGALG00010010489	Upregulated in Infected
ENSGALT00010025657.1	2.884272833454563	2.139989131863312	3.181063503704391	0.007667583502641805	0.030121387752359303	-2.5767835980200373	ENSGALT00010025657	1	ENSGALG00010010743	KLHL20	kelch like family member 20 [Source:NCBI gene (formerly Entrezgene);Acc:425091]	KLHL20	Upregulated in Infected
ENSGALT00010025659.1	4.33287147462736	-0.8375676284133716	5.952677146996819	5.982692485599836e-5	9.986771613010328e-4	0.10828635609542836	ENSGALT00010025659	1	ENSGALG00010010744	NA	NA	ENSGALG00010010744	Upregulated in Infected
ENSGALT00010026023.1	4.625403507712685	1.8650469264285572	9.844437653665675	3.3856461494830843e-7	2.4447232521739745e-5	5.8103313569043085	ENSGALT00010026023	1	ENSGALG00010010874	NA	NA	ENSGALG00010010874	Upregulated in Infected
ENSGALT00010026313.1	3.914312988374098	0.6287884173215119	3.558236885568335	0.0037828610780459605	0.01791468432287399	-1.7165867300626334	ENSGALT00010026313	1	ENSGALG00010010980	POLK	DNA polymerase kappa [Source:NCBI gene (formerly Entrezgene);Acc:374003]	POLK	Upregulated in Infected
ENSGALT00010026347.1	-2.015353336975561	3.113993775030451	-5.028691085185219	2.71528414244858e-4	0.0027700146741739587	0.4982875897573944	ENSGALT00010026347	1	ENSGALG00010010995	HEBP1	heme binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:417961]	HEBP1	Downregulated in Infected
ENSGALT00010026383.1	2.211653307523598	-0.1409598870357389	2.8616781542990855	0.013976326599471475	0.047071627089432265	-2.7780863265212936	ENSGALT00010026383	1	ENSGALG00010011004	UMODL1	uromodulin like 1 [Source:HGNC Symbol;Acc:HGNC:12560]	UMODL1	Upregulated in Infected
ENSGALT00010026640.1	2.0481576936341352	6.370168147531746	10.588599480016294	1.5063999165944114e-7	1.3841243642825445e-5	7.722979986850597	ENSGALT00010026640	1	ENSGALG00010011139	UBASH3A	ubiquitin associated and SH3 domain containing A [Source:HGNC Symbol;Acc:HGNC:12462]	UBASH3A	Upregulated in Infected
ENSGALT00010026782.1	2.169775581965137	2.1970564595690303	6.767847552165047	1.7380511023894336e-5	4.281012981974329e-4	3.2954966154454066	ENSGALT00010026782	1	ENSGALG00010011213	XKR6	XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806]	XKR6	Upregulated in Infected
ENSGALT00010027137.1	-3.9595978526311115	0.1101848425450692	-3.7979660672708495	0.002424609414015284	0.01296325254210154	-1.7517395586949775	ENSGALT00010027137	1	ENSGALG00010011345	CRMP1	collapsin response mediator protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:395156]	CRMP1	Downregulated in Infected
ENSGALT00010027337.1	-3.4719713761997033	1.694794482909369	-3.8877060596764585	0.0020551558661047534	0.011598445834982223	-1.1402979505095905	ENSGALT00010027337	1	ENSGALG00010011360	TCF4	transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]	TCF4	Downregulated in Infected
ENSGALT00010027241.1	2.073636748760765	0.5263314003777897	5.388665629446062	1.484982745940478e-4	0.0018757320519662973	1.0467648095764064	ENSGALT00010027241	1	ENSGALG00010011386	CTSB	cathepsin B [Source:NCBI gene (formerly Entrezgene);Acc:396329]	CTSB	Upregulated in Infected
ENSGALT00010027676.1	-3.224933641904388	0.012918837761270662	-3.395626167807733	0.0051260578985143235	0.022421951754985302	-2.2009712109209487	ENSGALT00010027676	1	ENSGALG00010011567	NA	NA	ENSGALG00010011567	Downregulated in Infected
ENSGALT00010027962.1	2.8214647722887034	1.5888560892415398	5.088972041156878	2.451221505843508e-4	0.0026136930419210624	0.798879283884208	ENSGALT00010027962	1	ENSGALG00010011688	PDE3A	phosphodiesterase 3A [Source:HGNC Symbol;Acc:HGNC:8778]	PDE3A	Upregulated in Infected
ENSGALT00010028074.1	-3.9564488740612846	3.644216911788424	-2.992255512611963	0.01093557082850674	0.039156797629839674	-3.2461110959224317	ENSGALT00010028074	1	ENSGALG00010011729	FAM129A	family with sequence similarity 129 member A [Source:NCBI gene (formerly Entrezgene);Acc:424451]	FAM129A	Downregulated in Infected
ENSGALT00010028148.1	2.149513073087336	2.372111763986663	7.03523111214047	1.181375244822495e-5	3.257304281993168e-4	3.658264440914971	ENSGALT00010028148	1	ENSGALG00010011772	GRHL2	grainyhead like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2799]	GRHL2	Upregulated in Infected
ENSGALT00010028649.1	2.650428439148689	0.7407143595378878	3.5303287118587696	0.003984948218883241	0.01854678398408643	-1.7210851130596492	ENSGALT00010028649	1	ENSGALG00010011969	TMEM173	transmembrane protein 173 [Source:NCBI gene (formerly Entrezgene);Acc:768990]	TMEM173	Upregulated in Infected
ENSGALT00010028887.1	2.5093481816003544	1.6142336033687132	9.66520009008914	4.1448586179267945e-7	2.8271761797600365e-5	6.5119279968381285	ENSGALT00010028887	1	ENSGALG00010012062	HMGA2	high mobility group AT-hook 2 [Source:NCBI gene (formerly Entrezgene);Acc:395851]	HMGA2	Upregulated in Infected
ENSGALT00010028971.1	2.721697222071607	3.5565501234010988	10.092688329084307	2.5704595853637005e-7	2.0240775665510046e-5	7.393546614992776	ENSGALT00010028971	1	ENSGALG00010012090	HELB	DNA helicase B [Source:HGNC Symbol;Acc:HGNC:17196]	HELB	Upregulated in Infected
ENSGALT00010029098.1	-2.3238679677802008	0.7957306032642002	-3.039216943951105	0.01001131322668192	0.0366767132059304	-2.5000601242269966	ENSGALT00010029098	1	ENSGALG00010012129	CRYZL1	crystallin zeta like 1 [Source:HGNC Symbol;Acc:HGNC:2420]	CRYZL1	Downregulated in Infected
ENSGALT00010029123.1	4.613629110228391	-1.6799824078121566	2.8507467107877362	0.014266058516735666	0.04776915597643024	-2.970391719513055	ENSGALT00010029123	1	ENSGALG00010012138	DDX11	DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]	DDX11	Upregulated in Infected
ENSGALT00010029199.1	7.282926185473777	2.9894745693049654	5.423046813676549	1.4031330558675461e-4	0.0018052613802943564	1.1474716456888743	ENSGALT00010029199	1	ENSGALG00010012171	CDH17	cadherin 17 [Source:NCBI gene (formerly Entrezgene);Acc:420225]	CDH17	Upregulated in Infected
ENSGALT00010029255.1	3.771288034538639	3.747985655475377	7.081735499180814	1.105695415798634e-5	3.098742854288763e-4	3.6145477277015177	ENSGALT00010029255	1	ENSGALG00010012200	GEM	GTP binding protein overexpressed in skeletal muscle [Source:NCBI gene (formerly Entrezgene);Acc:404771]	GEM	Upregulated in Infected
ENSGALT00010029320.1	5.176708442523531	3.8621613422599053	6.414467054115024	2.937390693390913e-5	6.085614662718669e-4	2.7220824108324475	ENSGALT00010029320	1	ENSGALG00010012229	FSBP	fibrinogen silencer binding protein [Source:HGNC Symbol;Acc:HGNC:43653]	FSBP	Upregulated in Infected
ENSGALT00010029391.1	2.0229118004803124	5.712417831305714	13.423460822888208	1.0067164294153988e-8	1.9405991136765707e-6	10.54987170813826	ENSGALT00010029391	1	ENSGALG00010012274	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]	B4GALNT3	Upregulated in Infected
ENSGALT00010030256.1	4.167336493698811	6.658845947080028	26.685756224134042	2.793927702382976e-12	7.741973663303226e-9	18.546700834177845	ENSGALT00010030256	1	ENSGALG00010012633	USP18	ubiquitin specific peptidase 18 [Source:HGNC Symbol;Acc:HGNC:12616]	USP18	Upregulated in Infected
ENSGALT00010030355.1	2.6467671456943	3.8603416190947595	6.4534205861392415	2.7700181586688512e-5	5.820451425722379e-4	2.584339669195895	ENSGALT00010030355	1	ENSGALG00010012671	NBN	nibrin [Source:NCBI gene (formerly Entrezgene);Acc:374246]	NBN	Upregulated in Infected
ENSGALT00010030387.1	5.315808012374318	-0.17931426061992078	4.2887116417902735	9.913655426036178e-4	0.006842027194407534	-1.2782758587605834	ENSGALT00010030387	1	ENSGALG00010012703	NA	NA	ENSGALG00010012703	Upregulated in Infected
ENSGALT00010030574.1	2.3789238579478558	2.6775198346671027	9.034390270370007	8.653806063042589e-7	4.969885305842697e-5	6.217322255139518	ENSGALT00010030574	1	ENSGALG00010012760	PLEKHF2	pleckstrin homology and FYVE domain containing 2 [Source:NCBI gene (formerly Entrezgene);Acc:420234]	PLEKHF2	Upregulated in Infected
ENSGALT00010030768.1	3.0294376779603263	3.2267255859853945	2.92759057785843	0.012348928936487915	0.042773602603760015	-3.4261625679733374	ENSGALT00010030768	1	ENSGALG00010012830	ARRDC3	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]	ARRDC3	Upregulated in Infected
ENSGALT00010030870.1	6.942371937762169	-1.255804653145312	3.454118254013761	0.004594568799829758	0.02063878442849566	-2.2076405225296356	ENSGALT00010030870	1	ENSGALG00010012871	NA	NA	ENSGALG00010012871	Upregulated in Infected
ENSGALT00010031015.1	3.1497253512940047	3.9932942511908216	17.04310746839572	6.109805848275581e-10	3.2810291360012677e-7	13.262816046092365	ENSGALT00010031015	1	ENSGALG00010012917	RUNX1	runt-related transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:396152]	RUNX1	Upregulated in Infected
ENSGALT00010031125.1	-3.3883569132842526	-0.8123503797690391	-3.6069336106170127	0.003454884215307539	0.016736860420659423	-2.0468879581419155	ENSGALT00010031125	1	ENSGALG00010012966	GLIPR1L	GLI pathosis-related 1-like [Source:NCBI gene (formerly Entrezgene);Acc:417862]	GLIPR1L	Downregulated in Infected
ENSGALT00010031273.1	2.417955436382757	4.242654770304848	8.173217738062672	2.523415819772257e-6	1.0840907343548721e-4	4.992723506749821	ENSGALT00010031273	1	ENSGALG00010013037	MORC4	MORC family CW-type zinc finger 4 [Source:NCBI gene (formerly Entrezgene);Acc:418513]	MORC4	Upregulated in Infected
ENSGALT00010031328.1	4.5592913840358396	-0.14116602100090875	3.8843874322546825	0.002067732142163716	0.011645696836861482	-1.6792956635318634	ENSGALT00010031328	1	ENSGALG00010013053	MRTFA	myocardin related transcription factor A [Source:HGNC Symbol;Acc:HGNC:14334]	MRTFA	Upregulated in Infected
ENSGALT00010031312.1	3.5848451583898866	5.9018355008715835	13.74165678211014	7.669923619863305e-9	1.697573720388551e-6	10.841563854159583	ENSGALT00010031312	1	ENSGALG00010013063	PARP12	poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]	PARP12	Upregulated in Infected
ENSGALT00010031388.1	2.5822448014906505	3.216370779551543	10.547581377176046	1.5732476364435954e-7	1.4177135611659196e-5	7.889637543490957	ENSGALT00010031388	1	ENSGALG00010013093	GPATCH3	G-patch domain containing 3 [Source:NCBI gene (formerly Entrezgene);Acc:419577]	GPATCH3	Upregulated in Infected
ENSGALT00010031420.1	-3.441202587398825	-0.12212235292463332	-3.78503077939485	0.002483223532808897	0.013188332361118263	-1.7898491115288326	ENSGALT00010031420	1	ENSGALG00010013106	SETD9	SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508]	SETD9	Downregulated in Infected
ENSGALT00010031543.1	2.739980463153874	0.6053890490113986	3.2303473756706436	0.006989386780579892	0.028160800827316434	-2.2007967836663345	ENSGALT00010031543	1	ENSGALG00010013157	NA	NA	ENSGALG00010013157	Upregulated in Infected
ENSGALT00010031775.1	3.748950346216654	4.867996302338209	18.362981861245963	2.5163531933853986e-10	1.743203674717735e-7	14.186155181702116	ENSGALT00010031775	1	ENSGALG00010013230	NA	NA	ENSGALG00010013230	Upregulated in Infected
ENSGALT00010031844.1	3.324993216746294	-0.3156327677593945	2.991968999196476	0.010941463304639869	0.0391715695312107	-2.647723441751677	ENSGALT00010031844	1	ENSGALG00010013247	ATG5	autophagy related 5 [Source:NCBI gene (formerly Entrezgene);Acc:421784]	ATG5	Upregulated in Infected
ENSGALT00010032034.1	2.2247180044112334	4.7382282289642905	13.155120467050246	1.271893723579127e-8	2.3496116720251737e-6	10.356108030617913	ENSGALT00010032034	1	ENSGALG00010013316	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	KDM7A	Upregulated in Infected
ENSGALT00010032165.1	-2.104667029201538	1.8470542284139493	-3.241127900199452	0.006849272971642551	0.02778665918346921	-2.279235495525615	ENSGALT00010032165	1	ENSGALG00010013355	FAM171B	family with sequence similarity 171 member B [Source:HGNC Symbol;Acc:HGNC:29412]	FAM171B	Downregulated in Infected
ENSGALT00010032188.1	2.0914793943975214	6.4271411661624445	17.24890930226093	5.298725251610822e-10	2.9365535344427177e-7	13.519241233676738	ENSGALT00010032188	1	ENSGALG00010013372	SPRY4	sprouty RTK signaling antagonist 4 [Source:NCBI gene (formerly Entrezgene);Acc:427643]	SPRY4	Upregulated in Infected
ENSGALT00010032629.1	2.097234560626084	7.225834716476211	5.9250629466699465	6.248514822090336e-5	0.0010306330102388286	1.3768116599092561	ENSGALT00010032629	1	ENSGALG00010013573	NA	NA	ENSGALG00010013573	Upregulated in Infected
ENSGALT00010033100.1	2.573844756461639	1.4816482027864815	3.0012735168257785	0.010751713189479007	0.03871105700574478	-2.7108627566036305	ENSGALT00010033100	1	ENSGALG00010013787	ZCCHC10	zinc finger CCHC-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25954]	ZCCHC10	Upregulated in Infected
ENSGALT00010033158.1	12.350961139538082	1.2253868126358236	3.074035352338747	0.009376788819515215	0.03486492025344067	-2.644443338616418	ENSGALT00010033158	1	ENSGALG00010013809	MX1	myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse) [Source:NCBI gene (formerly Entrezgene);Acc:395313]	MX1	Upregulated in Infected
ENSGALT00010033210.1	7.921917500104379	-1.005043830436878	4.210400552739592	0.001141498926308227	0.0075676198547888025	-1.3627380201186723	ENSGALT00010033210	1	ENSGALG00010013833	TMPRSS2	transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]	TMPRSS2	Upregulated in Infected
ENSGALT00010033422.1	3.1514153314178626	5.6826425217451435	15.929020806585546	1.3593360209332715e-9	5.764826306307059e-7	12.586389035849692	ENSGALT00010033422	1	ENSGALG00010013934	STAT1	signal transducer and activator of transcription 1 [Source:NCBI gene (formerly Entrezgene);Acc:424044]	STAT1	Upregulated in Infected
ENSGALT00010033449.1	2.071593236432174	0.2126485817218265	3.4881110001046465	0.004311737791129015	0.019701801565576375	-1.8064426754096456	ENSGALT00010033449	1	ENSGALG00010013950	NA	NA	ENSGALG00010013950	Upregulated in Infected
ENSGALT00010033668.1	2.4788451406210155	1.6159487166397555	3.259603022113119	0.00661569954287116	0.02707344055129553	-2.3249891482048017	ENSGALT00010033668	1	ENSGALG00010014032	PSD3	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]	PSD3	Upregulated in Infected
ENSGALT00010034075.1	2.3326820637873427	4.761510879267472	11.622394137022953	5.266457870230967e-8	6.558811127375286e-6	8.915028743119178	ENSGALT00010034075	1	ENSGALG00010014171	DLC1	DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]	DLC1	Upregulated in Infected
