ensembl_transcript_id	transcript_version	target_id	ext_gene	description	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSGALT00010060077	1	ENSGALG00010024620	MSANTD2	Myb/SANT DNA binding domain containing 2 [Source:NCBI gene (formerly Entrezgene);Acc:768763]	1	4.8710869260592355	1.5698414980443246e-5	1.71977627324614e-4
ENSGALT00010009376	1	ENSGALG00010004049	SETDB2	SET domain bifurcated 2 [Source:NCBI gene (formerly Entrezgene);Acc:418866]	3	13.23195622640993	1.57222619920739e-5	1.7209026370271742e-4
ENSGALT00010000975	1	ENSGALG00010000467	RNASEK	ribonuclease K [Source:HGNC Symbol;Acc:HGNC:33911]	1	7.478900199653882	1.5833160979988175e-5	1.730215226884866e-4
ENSGALT00010028905	1	ENSGALG00010012067	NA	NA	2	6.711812814251503	1.5834619883441033e-5	1.730215226884866e-4
ENSGALT00010020478	1	ENSGALG00010008618	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:100858407]	5	24.338350738595025	1.588351199466082e-5	1.7340639687114212e-4
ENSGALT00010051822	1	ENSGALG00010021388	DPH2	DPH2 homolog [Source:NCBI gene (formerly Entrezgene);Acc:424574]	1	4.346527100021554	1.603559793826526e-5	1.74916247158068e-4
ENSGALT00010039801	1	ENSGALG00010016526	EIF1B	eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792]	1	5.39441373315276	1.6091717907885563e-5	1.7537760599607927e-4
ENSGALT00010019388	1	ENSGALG00010008133	CREG1	cellular repressor of E1A stimulateds 1 [Source:NCBI gene (formerly Entrezgene);Acc:768680]	1	6.635758101150531	1.6105784795726e-5	1.7538024542367386e-4
ENSGALT00010008052	1	ENSGALG00010003466	TSC22D1	TSC22 domain family member 1 [Source:NCBI gene (formerly Entrezgene);Acc:396005]	1	8.046359566127178	1.631262253175298e-5	1.773281314805641e-4
ENSGALT00010031643	1	ENSGALG00010013184	LDHB	lactate dehydrogenase B [Source:NCBI gene (formerly Entrezgene);Acc:373997]	1	7.5461339043905795	1.629970941705335e-5	1.773281314805641e-4
ENSGALT00010059360	1	ENSGALG00010024343	POLR2L	RNA polymerase II subunit L [Source:NCBI gene (formerly Entrezgene);Acc:770704]	1	5.62746100283744	1.637164121025916e-5	1.778173291038936e-4
ENSGALT00010056521	1	ENSGALG00010023190	SF3B3	splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]	2	15.080608981826252	1.6515683116104353e-5	1.7922836271248914e-4
ENSGALT00010054103	1	ENSGALG00010022234	COX15	COX15, cytochrome c oxidase assembly homolog [Source:NCBI gene (formerly Entrezgene);Acc:423830]	2	10.78009939341377	1.6599392070695413e-5	1.7998281009302738e-4
ENSGALT00010066907	1	ENSGALG00010027617	NA	NA	3	15.828999243127626	1.678939496839473e-5	1.8188750176691335e-4
ENSGALT00010021716	1	ENSGALG00010009117	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205]	4	24.548836359999473	1.6805224556384994e-5	1.819036507869454e-4
ENSGALT00010047425	1	ENSGALG00010019655	RTRAF	RNA transcription, translation and transport factor [Source:NCBI gene (formerly Entrezgene);Acc:396326]	2	10.599090523205781	1.691130189332894e-5	1.8289580206203832e-4
ENSGALT00010008551	1	ENSGALG00010003701	SARAF	store-operated calcium entry associated regulatory factor [Source:NCBI gene (formerly Entrezgene);Acc:422624]	1	6.161138240746163	1.703179712692963e-5	1.839487381150477e-4
ENSGALT00010010907	1	ENSGALG00010004699	NA	NA	1	5.7017337034405395	1.7052161124333604e-5	1.839487381150477e-4
ENSGALT00010022734	1	ENSGALG00010009524	FAM185A	family with sequence similarity 185 member A [Source:HGNC Symbol;Acc:HGNC:22412]	1	4.601997334831864	1.703822118763918e-5	1.839487381150477e-4
ENSGALT00010040814	1	ENSGALG00010016912	CCDC88C	coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]	3	14.631402497335978	1.7227916646935656e-5	1.8558275270863525e-4
ENSGALT00010051135	1	ENSGALG00010021118	USMG5	up-regulated during skeletal muscle growth 5 homolog (mouse) [Source:NCBI gene (formerly Entrezgene);Acc:423873]	1	6.327243743608256	1.7232893164967076e-5	1.8558275270863525e-4
ENSGALT00010046328	1	ENSGALG00010019149	COX5B	cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]	1	5.993029467778543	1.752005830750932e-5	1.8851523298478646e-4
ENSGALT00010028832	1	ENSGALG00010012041	ICOSLG	inducible T-cell costimulator ligand [Source:NCBI gene (formerly Entrezgene);Acc:395968]	5	19.521884018852685	1.7578174998970674e-5	1.8898027799740846e-4
ENSGALT00010068953	1	ENSGALG00010028478	PEA15	proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]	1	7.2059802529235615	1.7728369677634865e-5	1.9043361365831998e-4
ENSGALT00010039758	1	ENSGALG00010016500	NA	NA	1	5.7589278520051135	1.7751230678204335e-5	1.905178615767345e-4
ENSGALT00010060767	1	ENSGALG00010024887	CASP18	initiator caspase [Source:NCBI gene (formerly Entrezgene);Acc:693266]	2	8.673922176506675	1.782565681790951e-5	1.9115493017075235e-4
ENSGALT00010056208	1	ENSGALG00010023077	KANSL2	KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]	2	6.999205683122407	1.7940682160013313e-05	1.9222592388676424e-4
ENSGALT00010039586	1	ENSGALG00010016422	KCTD3	potassium channel tetramerization domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21305]	1	5.92910605255418	1.8046857883441873e-5	1.9320037055640813e-4
ENSGALT00010060989	1	ENSGALG00010024977	LRP3	LDL receptor related protein 3 [Source:HGNC Symbol;Acc:HGNC:6695]	2	10.16683096113623	1.8081197502870407e-5	1.9340478205852782e-4
ENSGALT00010033269	1	ENSGALG00010013872	GLS2	glutaminase 2 [Source:NCBI gene (formerly Entrezgene);Acc:424043]	2	13.024748400424759	1.8142781356152455e-5	1.9390002045842464e-4
ENSGALT00010063324	1	ENSGALG00010025968	FADS2	fatty acid desaturase 2 [Source:NCBI gene (formerly Entrezgene);Acc:423122]	2	13.825426065382658	1.8229820253438422e-5	1.9466624556828266e-4
ENSGALT00010069227	1	ENSGALG00010028586	BABAM1	BRISC and BRCA1 A complex member 1 [Source:HGNC Symbol;Acc:HGNC:25008]	2	10.298957062131107	1.8251826409297197e-5	1.947373169288009e-4
ENSGALT00010032291	1	ENSGALG00010013412	COMMD7	COMM domain containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:419286]	2	10.458084827319038	1.8269276560982595e-5	1.9475969954002118e-4
ENSGALT00010057882	1	ENSGALG00010023740	PPP1R16B	protein phosphatase 1 regulatory subunit 16B [Source:NCBI gene (formerly Entrezgene);Acc:419170]	1	5.4745396912844475	1.837214904281263e-5	1.9569192506895133e-4
ENSGALT00010068518	1	ENSGALG00010028301	FBN3	fibrillin 3 [Source:HGNC Symbol;Acc:HGNC:18794]	1	4.9370286069669245	1.863112975428687e-5	1.982839866299356e-4
ENSGALT00010044311	1	ENSGALG00010018354	AARS2	alanyl-tRNA synthetase 2, mitochondrial [Source:NCBI gene (formerly Entrezgene);Acc:421436]	1	5.542528449502644	1.876021694267906e-5	1.9949045442986302e-4
ENSGALT00010054288	1	ENSGALG00010022315	NA	NA	1	5.505464335024896	1.8822139148001837e-5	1.999812874636108e-4
ENSGALT00010060736	1	ENSGALG00010024876	CFLAR	CASP8 and FADD like apoptosis regulator [Source:NCBI gene (formerly Entrezgene);Acc:424080]	1	6.687336089130389	1.8866608335757303e-5	2.0028601953758754e-4
ENSGALT00010071433	1	ENSGALG00010029552	NOS2	nitric oxide synthase 2 [Source:NCBI gene (formerly Entrezgene);Acc:395807]	1	5.615450547695528	1.903503855204735e-5	2.019050995579203e-4
ENSGALT00010043644	1	ENSGALG00010018054	SMAD6	SMAD family member 6 [Source:NCBI gene (formerly Entrezgene);Acc:374096]	1	5.260839084450221	1.906359371049005e-5	2.0203905581560298e-4
ENSGALT00010022465	1	ENSGALG00010009407	PTPN12	protein tyrosine phosphatase non-receptor type 12 [Source:HGNC Symbol;Acc:HGNC:9645]	3	14.866938243176875	1.920078959107329e-5	2.0332321932583954e-4
ENSGALT00010002534	1	ENSGALG00010001115	PFN2	profilin 2 [Source:NCBI gene (formerly Entrezgene);Acc:771904]	2	14.15987643840834	1.9251972564572706e-5	2.036951826139861e-4
ENSGALT00010030287	1	ENSGALG00010012662	SLC35E3	solute carrier family 35 member E3 [Source:NCBI gene (formerly Entrezgene);Acc:417842]	3	18.19083960501079	1.9273746244118e-5	2.0375562071073413e-4
ENSGALT00010004228	1	ENSGALG00010001862	XRRA1	X-ray radiation resistance associated 1 [Source:HGNC Symbol;Acc:HGNC:18868]	1	2.5896317666510305	1.952329230885683e-5	2.060503213229266e-4
ENSGALT00010037765	1	ENSGALG00010015684	PDE6D	phosphodiesterase 6D [Source:HGNC Symbol;Acc:HGNC:8788]	3	13.737781447946926	1.9515786406980522e-5	2.060503213229266e-4
ENSGALT00010001822	1	ENSGALG00010000823	PIBF1	progesterone immunomodulatory binding factor 1 [Source:HGNC Symbol;Acc:HGNC:23352]	1	4.328829972589024	1.9540821984824827e-5	2.060638966745534e-4
ENSGALT00010003447	1	ENSGALG00010001491	PHF3	PHD finger protein 3 [Source:HGNC Symbol;Acc:HGNC:8921]	2	13.33962348041945	1.968451656449014e-5	2.073360822126144e-4
ENSGALT00010051690	1	ENSGALG00010021330	COMMD4	COMM domain containing 4 [Source:NCBI gene (formerly Entrezgene);Acc:770048]	2	9.524297836700619	1.9694149382484655e-5	2.073360822126144e-4
ENSGALT00010037000	1	ENSGALG00010015407	TIMP3	TIMP metallopeptidase inhibitor 3 [Source:NCBI gene (formerly Entrezgene);Acc:396483]	1	9.711530213700913	1.987115169207128e-5	2.0885288348435483e-4
ENSGALT00010051154	1	ENSGALG00010021124	CALHM2	calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]	2	12.180360202808409	1.9862861745738357e-5	2.0885288348435483e-4
ENSGALT00010019877	1	ENSGALG00010008312	ZBTB18	zinc finger and BTB domain containing 18 [Source:HGNC Symbol;Acc:HGNC:13030]	4	15.109055589854686	2.0029331593392034e-5	2.1010430231370767e-4
ENSGALT00010034311	1	ENSGALG00010014249	NA	NA	4	16.64075541990459	2.0039902711618027e-5	2.1010430231370767e-4
ENSGALT00010036456	1	ENSGALG00010015133	RFTN2	raftlin family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:424062]	3	14.217809067239507	2.002391928073972e-5	2.1010430231370767e-4
ENSGALT00010021934	1	ENSGALG00010009190	ZBTB49	zinc finger and BTB domain containing 49 [Source:HGNC Symbol;Acc:HGNC:19883]	1	4.642379519987946	2.0090668608154162e-5	2.1031407948199403e-4
ENSGALT00010054827	1	ENSGALG00010022526	PPP1CA	protein phosphatase 1 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9281]	2	14.255284695066557	2.00930682904128e-5	2.1031407948199403e-4
ENSGALT00010013075	1	ENSGALG00010005476	NFKB1	nuclear factor kappa B subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:396033]	3	19.628740361186658	2.015596700358774e-5	2.1079851393859364e-4
ENSGALT00010004549	1	ENSGALG00010002005	COLQ	collagen like tail subunit of asymmetric acetylcholinesterase [Source:HGNC Symbol;Acc:HGNC:2226]	1	3.313213006125594	2.0189954389108747e-5	2.109800340858596e-4
ENSGALT00010044837	1	ENSGALG00010018532	MFSD13A	major facilitator superfamily domain containing 13A [Source:NCBI gene (formerly Entrezgene);Acc:423861]	1	6.199237747699211	2.031885019786212e-5	2.1215220873257518e-4
ENSGALT00010056470	1	ENSGALG00010023170	TCF12	transcription factor 12 [Source:NCBI gene (formerly Entrezgene);Acc:396334]	4	24.053689505382277	2.0362681863118186e-5	2.1243418488192914e-4
ENSGALT00010064331	1	ENSGALG00010026464	NA	NA	1	1.9665293132906998	2.0379347548581724e-5	2.1243418488192914e-4
ENSGALT00010023288	1	ENSGALG00010009744	DAPK1	death-associated protein kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:431670]	2	7.296804499933641	2.0431762068264143e-5	2.128056926091945e-4
ENSGALT00010070965	1	ENSGALG00010029341	SLC43A2	solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]	1	5.48392433365196	2.045499358715935e-5	2.12872886502628e-4
ENSGALT00010055603	1	ENSGALG00010022845	HYDIN	HYDIN, axonemal central pair apparatus protein [Source:NCBI gene (formerly Entrezgene);Acc:427538]	1	3.679327714340975	2.051395614228097e-5	2.1331151444342324e-4
ENSGALT00010036490	1	ENSGALG00010015146	NA	NA	5	23.204164397070244	2.0550117115681537e-5	2.1337634702409879e-4
ENSGALT00010048797	1	ENSGALG00010020206	MRPS11	mitochondrial ribosomal protein S11 [Source:NCBI gene (formerly Entrezgene);Acc:415498]	1	6.135773334798436	2.0553830684490677e-5	2.1337634702409879e-4
ENSGALT00010019886	1	ENSGALG00010008314	INVS	inversin [Source:NCBI gene (formerly Entrezgene);Acc:395234]	3	13.211772661952423	2.058381329946206e-5	2.1351288267945683e-4
ENSGALT00010057297	1	ENSGALG00010023533	FKBP7	FKBP prolyl isomerase 7 [Source:HGNC Symbol;Acc:HGNC:3723]	2	11.854501065098322	2.062366155255292e-5	2.1375144645072413e-4
ENSGALT00010032695	1	ENSGALG00010013612	TWIST2	twist family bHLH transcription factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:395405]	5	28.770309645783154	2.069154783073689e-5	2.1427998022916588e-4
ENSGALT00010018074	1	ENSGALG00010007590	FBXW7	F-box and WD repeat domain containing 7 [Source:NCBI gene (formerly Entrezgene);Acc:422481]	1	5.128723248065912	2.0910981887670063e-5	2.163757881133625e-4
ENSGALT00010071919	1	ENSGALG00010029730	TTC19	tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]	2	6.4915695269528895	2.099659663025394e-5	2.1708461683080804e-4
ENSGALT00010011119	1	ENSGALG00010004787	RIOK3	RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]	1	6.8507791983651165	2.1065576960228748e-5	2.1762044732692335e-4
ENSGALT00010018839	1	ENSGALG00010007912	TRAPPC2L	trafficking protein particle complex subunit 2L [Source:HGNC Symbol;Acc:HGNC:30887]	1	5.048294552965465	2.1089823067124053e-5	2.1763891222035823e-4
ENSGALT00010038191	1	ENSGALG00010015855	NIPAL3	NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233]	4	16.33603529483429	2.1115910175085806e-5	2.1763891222035823e-4
ENSGALT00010063619	1	ENSGALG00010026111	NA	NA	1	6.774496411761278	2.1118831857422433e-5	2.1763891222035823e-4
ENSGALT00010057697	1	ENSGALG00010023681	OIP5-AS1	OIP5 antisense RNA 1 [Source:NCBI gene (formerly Entrezgene);Acc:101747595]	3	17.77376769460215	2.115235804681943e-5	2.1780747904379162e-4
ENSGALT00010040840	1	ENSGALG00010016919	ARHGDIG	Rho GDP dissociation inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:680]	1	6.269001120520943	2.1222302378315462e-5	2.183504687520762e-4
ENSGALT00010048617	1	ENSGALG00010020129	MGAT2	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7045]	1	5.756844296325232	2.127851591281273e-5	2.1875142047807317e-4
ENSGALT00010015508	1	ENSGALG00010006521	ZNF410	zinc finger protein 410 [Source:NCBI gene (formerly Entrezgene);Acc:423340]	2	9.626425371515333	2.1531450606472435e-5	2.2117245537952172e-4
ENSGALT00010005085	1	ENSGALG00010002247	RFTN1	raftlin, lipid raft linker 1 [Source:NCBI gene (formerly Entrezgene);Acc:395109]	3	13.389282549104387	2.155840332703947e-5	2.2127014935827081e-4
ENSGALT00010022618	1	ENSGALG00010009472	ADO	2-aminoethanethiol dioxygenase [Source:HGNC Symbol;Acc:HGNC:23506]	1	5.942834166531613	2.1616288761462307e-5	2.2168491449305644e-4
ENSGALT00010067620	1	ENSGALG00010027898	TASOR	transcription activation suppressor [Source:HGNC Symbol;Acc:HGNC:30314]	3	15.50190714345811	2.1768434876112208e-5	2.2306491505521766e-4
ENSGALT00010037786	1	ENSGALG00010015693	COA5	cytochrome c oxidase assembly factor 5 [Source:NCBI gene (formerly Entrezgene);Acc:769722]	2	8.025587102090256	2.1787417129124776e-5	2.2307923623896442e-4
ENSGALT00010042633	1	ENSGALG00010017642	MTARC1	mitochondrial amidoxime reducing component 1 [Source:NCBI gene (formerly Entrezgene);Acc:428563]	1	5.481936196295359	2.182244385793883e-5	2.232576796627516e-4
ENSGALT00010043253	1	ENSGALG00010017894	KAT6A	lysine acetyltransferase 6A [Source:HGNC Symbol;Acc:HGNC:13013]	4	18.243297141190492	2.1862985275992367e-5	2.2349220887287602e-4
ENSGALT00010034971	1	ENSGALG00010014573	CEBPB	CCAAT/enhancer binding protein beta [Source:NCBI gene (formerly Entrezgene);Acc:396185]	2	11.72140161918352	2.1906056100491165e-5	2.2375219620839848e-4
ENSGALT00010022719	1	ENSGALG00010009514	PRELID1	PRELI domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:395819]	1	7.172770090817968	2.2036093312067695e-5	2.2489934011012935e-4
ENSGALT00010006061	1	ENSGALG00010002619	RAB6A	RAB6A, member RAS onco family [Source:NCBI gene (formerly Entrezgene);Acc:419063]	5	26.429976921968006	2.212175989761082e-5	2.2559215921309555e-4
ENSGALT00010060880	1	ENSGALG00010024927	NOM1	nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244]	1	5.498672729882674	2.2325712291037026e-5	2.2748914548120138e-4
ENSGALT00010028868	1	ENSGALG00010012054	FAM60A	family with sequence similarity 60 member A [Source:NCBI gene (formerly Entrezgene);Acc:418140]	3	12.639367135960761	2.266061589004829e-5	2.3034661312592357e-4
ENSGALT00010063471	1	ENSGALG00010026023	THY1	Thy-1 cell surface antigen [Source:NCBI gene (formerly Entrezgene);Acc:378897]	4	17.101001535431113	2.264433526692218e-5	2.3034661312592357e-4
ENSGALT00010064290	1	ENSGALG00010026436	PLCD1	phospholipase C delta 1 [Source:HGNC Symbol;Acc:HGNC:9060]	2	10.505908887446584	2.265661362259186e-5	2.3034661312592357e-4
ENSGALT00010071182	1	ENSGALG00010029424	MAP2K6	mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]	2	3.6672702664670345	2.2796221634603326e-5	2.315395257458589e-4
ENSGALT00010026349	1	ENSGALG00010010998	SOAT1	sterol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:11177]	7	25.970605616721	2.299261337128935e-5	2.3334743458254135e-4
ENSGALT00010034623	1	ENSGALG00010014393	ATP8A1	ATPase phospholipid transporting 8A1 [Source:HGNC Symbol;Acc:HGNC:13531]	2	7.505111826884525	2.3045414628320136e-5	2.3369634690237348e-4
ENSGALT00010051867	1	ENSGALG00010021400	B4GALT2	beta-1,4-galactosyltransferase 2 [Source:NCBI gene (formerly Entrezgene);Acc:396122]	2	11.531963633089033	2.3322092800899833e-5	2.3631315437077898e-4
ENSGALT00010049004	1	ENSGALG00010020304	ZFP36L2	ZFP36 ring finger protein like 2 [Source:NCBI gene (formerly Entrezgene);Acc:107052930]	1	7.158756361072513	2.335547136017915e-5	2.364624977455967e-4
ENSGALT00010038759	1	ENSGALG00010016122	AFG2B	AFG2 AAA ATPase homolog B [Source:HGNC Symbol;Acc:HGNC:28762]	1	5.689068290019861	2.3378921587645307e-5	2.36511163684903e-4
ENSGALT00010021930	1	ENSGALG00010009191	NA	NA	1	4.09313747973137	2.3490967845855398e-5	2.3745531322113273e-4
ENSGALT00010039644	1	ENSGALG00010016455	RBM27	RNA binding motif protein 27 [Source:HGNC Symbol;Acc:HGNC:29243]	3	15.893422550786	2.3586628952303244e-5	2.3823246408353422e-4
ENSGALT00010061163	1	ENSGALG00010025057	SCP2	sterol carrier protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:396550]	3	16.016852487599948	2.366626676253838e-5	2.3884666678564988e-4
ENSGALT00010028729	1	ENSGALG00010012001	EEIG2	EEIG family member 2 [Source:HGNC Symbol;Acc:HGNC:27637]	2	9.891251916158822	2.387861686063844e-5	2.405650538969105e-4
ENSGALT00010048583	1	ENSGALG00010020117	AKAP13	A-kinase anchoring protein 13 [Source:HGNC Symbol;Acc:HGNC:371]	5	27.402751970659523	2.3893423294191016e-5	2.405650538969105e-4
ENSGALT00010049737	1	ENSGALG00010020607	NA	NA	2	11.19013307366469	2.3856982398098915e-5	2.405650538969105e-4
ENSGALT00010032232	1	ENSGALG00010013386	ITGAV	integrin subunit alpha V [Source:NCBI gene (formerly Entrezgene);Acc:396420]	4	22.974443786444276	2.4062589522136817e-5	2.4190862183069112e-4
ENSGALT00010066146	1	ENSGALG00010027282	NA	NA	2	8.846514602509098	2.4065007153581287e-5	2.4190862183069112e-4
ENSGALT00010025997	1	ENSGALG00010010861	NA	NA	1	5.736411492129063	2.4123523367480917e-5	2.4230484357867213e-4
ENSGALT00010016924	1	ENSGALG00010007115	NA	NA	4	18.097805190798773	2.4180181938705623e-5	2.4268179436267366e-4
ENSGALT00010022326	1	ENSGALG00010009365	CA5B	carbonic anhydrase 5B [Source:HGNC Symbol;Acc:HGNC:1378]	3	19.13617718821343	2.4311483299731932e-5	2.436141209639805e-4
ENSGALT00010033886	1	ENSGALG00010014112	NA	NA	1	1.384820605431238	2.4298864554374455e-5	2.436141209639805e-4
ENSGALT00010062275	1	ENSGALG00010025522	SUMO3	small ubiquitin-like modifier 3 [Source:NCBI gene (formerly Entrezgene);Acc:770553]	1	6.316443180906651	2.4555818352252406e-5	2.458682806761437e-4
ENSGALT00010050452	1	ENSGALG00010020873	PINK1	PTEN induced putative kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:425370]	1	6.346855641670862	2.465318761054449e-5	2.466485315673245e-4
ENSGALT00010054381	1	ENSGALG00010022359	ZZZ3	zinc finger ZZ-type containing 3 [Source:HGNC Symbol;Acc:HGNC:24523]	1	6.024254411875693	2.4702118424652207e-5	2.4694332098907637e-4
ENSGALT00010042196	1	ENSGALG00010017470	HSPA2	heat shock protein family A (Hsp70) member 2 [Source:NCBI gene (formerly Entrezgene);Acc:423504]	1	7.721413361805467	2.4771513590120767e-5	2.4744206409785203e-4
ENSGALT00010038715	1	ENSGALG00010016107	UVSSA	UV stimulated scaffold protein A [Source:NCBI gene (formerly Entrezgene);Acc:422903]	1	5.107024363605441	2.4888555769802995e-5	2.4839184962544724e-4
ENSGALT00010065876	1	ENSGALG00010027173	NA	NA	1	6.391161992718756	2.490575695440398e-5	2.4839184962544724e-4
ENSGALT00010066223	1	ENSGALG00010027310	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]	3	15.811810021268897	2.5220404005068223e-5	2.51332321451921e-4
ENSGALT00010042356	1	ENSGALG00010017522	XXYLT1	xyloside xylosyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:424896]	1	6.286274159344836	2.548885764763965e-5	2.538082010345028e-4
ENSGALT00010059057	1	ENSGALG00010024203	SPOP	speckle type BTB/POZ protein [Source:HGNC Symbol;Acc:HGNC:11254]	2	11.481854544125449	2.5524891786406773e-5	2.5396766839400493e-4
ENSGALT00010024963	1	ENSGALG00010010444	TXNDC5	thioredoxin domain containing 5 [Source:NCBI gene (formerly Entrezgene);Acc:420867]	1	7.051330480289453	2.5591038506625615e-5	2.542270277956559e-4
ENSGALT00010050624	1	ENSGALG00010020952	GNG5	G protein subunit gamma 5 [Source:NCBI gene (formerly Entrezgene);Acc:424538]	1	5.928387227185916	2.557355313539207e-5	2.542270277956559e-4
ENSGALT00010060429	1	ENSGALG00010024756	CDK2	cyclin dependent kinase 2 [Source:NCBI gene (formerly Entrezgene);Acc:100529062]	2	10.982112014409054	2.564397712111428e-5	2.545535944901845e-4
ENSGALT00010067974	1	ENSGALG00010028052	NA	NA	1	6.051857072031828	2.5945077199431692e-5	2.573410862798987e-4
ENSGALT00010019850	1	ENSGALG00010008300	CUL1	cullin 1 [Source:HGNC Symbol;Acc:HGNC:2551]	3	15.92301367466959	2.6005393730093758e-5	2.577378319218511e-4
ENSGALT00010006981	1	ENSGALG00010002994	DUSP4	dual specificity phosphatase 4 [Source:NCBI gene (formerly Entrezgene);Acc:395642]	1	5.828481289814383	2.612792290077537e-5	2.5875006238816264e-4
ENSGALT00010028149	1	ENSGALG00010011776	IL17RA	interleukin 17 receptor A [Source:NCBI gene (formerly Entrezgene);Acc:418158]	3	16.749213787049676	2.624299252042344e-5	2.596868979049078e-4
ENSGALT00010021741	1	ENSGALG00010009123	NA	NA	3	13.468830818505042	2.6326058385127362e-5	2.603058274931611e-4
ENSGALT00010014584	1	ENSGALG00010006101	NA	NA	1	5.062537646124203	2.64173314301028e-5	2.6059896308109183e-4
ENSGALT00010063630	1	ENSGALG00010026081	KPNA1	karyopherin subunit alpha 1 [Source:NCBI gene (formerly Entrezgene);Acc:418271]	2	11.525277722288763	2.6387812983001757e-5	2.6059896308109183e-4
ENSGALT00010069699	1	ENSGALG00010028815	NA	NA	1	1.761075193119433	2.6402893510377e-5	2.6059896308109183e-4
ENSGALT00010058843	1	ENSGALG00010024132	NA	NA	3	14.76672076465491	2.6438062124791243e-5	2.606008206022546e-4
ENSGALT00010050617	1	ENSGALG00010020949	HPS6	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3 [Source:HGNC Symbol;Acc:HGNC:18817]	2	11.347195334037346	2.6519066892966092e-5	2.6119633742559614e-4
ENSGALT00010060150	1	ENSGALG00010024640	GSDMA	gasdermin A [Source:NCBI gene (formerly Entrezgene);Acc:426132]	4	16.606723868359133	2.656455620857663e-5	2.6144139647944385e-4
ENSGALT00010043522	1	ENSGALG00010018008	ABCF3	ATP binding cassette subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:72]	2	11.353721990000928	2.688221499147125e-5	2.6436261967581725e-4
ENSGALT00010048809	1	ENSGALG00010020211	ADD3	adducin 3 (gamma) [Source:NCBI gene (formerly Entrezgene);Acc:373892]	4	15.035750296685634	2.703969396247626e-5	2.6570531185745455e-4
ENSGALT00010041791	1	ENSGALG00010017327	CLN6	ceroid-lipofuscinosis, neuronal 6, late infantile, variant [Source:NCBI gene (formerly Entrezgene);Acc:415558]	1	6.1534449225992045	2.7094553488781424e-5	2.660383169958832e-4
ENSGALT00010025883	1	ENSGALG00010010821	RGS8	regulator of G protein signaling 8 [Source:HGNC Symbol;Acc:HGNC:16810]	1	3.470942292945888	2.7201226774108846e-5	2.6675086186978616e-4
ENSGALT00010059776	1	ENSGALG00010024508	RPS27L	ribosomal protein S27 like [Source:NCBI gene (formerly Entrezgene);Acc:415372]	1	4.962804431380823	2.720917667188265e-5	2.6675086186978616e-4
ENSGALT00010060803	1	ENSGALG00010024900	DTYMK	deoxythymidylate kinase [Source:NCBI gene (formerly Entrezgene);Acc:770258]	3	13.072950349855613	2.7323410490946436e-5	2.676639270178737e-4
ENSGALT00010031983	1	ENSGALG00010013299	PLAGL2	PLAG1 like zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:9047]	1	6.112706787616761	2.7438905958074985e-5	2.6858793285813214e-4
ENSGALT00010044979	1	ENSGALG00010018582	RCC2	regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297]	1	6.672962018864396	2.7507695911609574e-5	2.690536856859515e-4
